Trial,Block,Conflict,Trial_Type,Cue_Valence,Optimal_Action,Agent_Choice,Agent_Reward,Correct
12168,B3_HC2,PC,GW,1,1,1.0,1.0,1
12169,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12170,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12171,B3_HC2,PI,NW,1,0,0.0,1.0,1
12172,B3_HC2,PC,GW,1,1,1.0,1.0,1
12173,B3_HC2,PC,GW,1,1,1.0,1.0,1
12174,B3_HC2,PI,NW,1,0,0.0,1.0,1
12175,B3_HC2,PC,GW,1,1,1.0,1.0,1
12176,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12177,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12178,B3_HC2,PC,GW,1,1,1.0,1.0,1
12179,B3_HC2,PI,NW,1,0,1.0,0.0,0
12180,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12181,B3_HC2,PI,NW,1,0,1.0,0.0,0
12182,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12183,B3_HC2,PI,NW,1,0,1.0,0.0,0
12184,B3_HC2,PI,GAL,-1,1,0.0,-1.0,0
12185,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12186,B3_HC2,PC,GW,1,1,1.0,1.0,1
12187,B3_HC2,PI,NW,1,0,0.0,1.0,1
12188,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12189,B3_HC2,PI,NW,1,0,1.0,0.0,0
12190,B3_HC2,PC,GW,1,1,1.0,1.0,1
12191,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12192,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12193,B3_HC2,PC,GW,1,1,1.0,1.0,1
12194,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12195,B3_HC2,PI,NW,1,0,0.0,1.0,1
12196,B3_HC2,PI,NW,1,0,1.0,0.0,0
12197,B3_HC2,PI,NW,1,0,0.0,1.0,1
12198,B3_HC2,PI,NW,1,0,0.0,1.0,1
12199,B3_HC2,PI,NW,1,0,1.0,0.0,0
12200,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12201,B3_HC2,PC,GW,1,1,1.0,1.0,1
12202,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12203,B3_HC2,PI,NW,1,0,1.0,0.0,0
12204,B3_HC2,PI,NW,1,0,0.0,1.0,1
12205,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12206,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12207,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12208,B3_HC2,PI,NW,1,0,0.0,1.0,1
12209,B3_HC2,PI,NW,1,0,0.0,1.0,1
12210,B3_HC2,PI,GAL,-1,1,0.0,-1.0,0
12211,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12212,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12213,B3_HC2,PI,NW,1,0,0.0,1.0,1
12214,B3_HC2,PI,GAL,-1,1,0.0,-1.0,0
12215,B3_HC2,PI,NW,1,0,1.0,0.0,0
12216,B3_HC2,PC,GW,1,1,1.0,1.0,1
12217,B3_HC2,PI,GAL,-1,1,0.0,-1.0,0
12218,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12219,B3_HC2,PC,GW,1,1,1.0,1.0,1
12220,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12221,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12222,B3_HC2,PC,GW,1,1,1.0,1.0,1
12223,B3_HC2,PI,NW,1,0,0.0,1.0,1
12224,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12225,B3_HC2,PI,NW,1,0,1.0,0.0,0
12226,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12227,B3_HC2,PI,NW,1,0,0.0,1.0,1
12228,B3_HC2,PI,NW,1,0,0.0,1.0,1
12229,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12230,B3_HC2,PC,GW,1,1,1.0,1.0,1
12231,B3_HC2,PI,NW,1,0,0.0,1.0,1
12232,B3_HC2,PC,GW,1,1,1.0,1.0,1
12233,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12234,B3_HC2,PI,NW,1,0,0.0,1.0,1
12235,B3_HC2,PI,NW,1,0,1.0,0.0,0
12236,B3_HC2,PC,NAL,-1,0,1.0,-1.0,0
12237,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12238,B3_HC2,PC,GW,1,1,1.0,1.0,1
12239,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12240,B3_HC2,PI,NW,1,0,0.0,1.0,1
12241,B3_HC2,PC,GW,1,1,1.0,1.0,1
12242,B3_HC2,PI,NW,1,0,0.0,1.0,1
12243,B3_HC2,PI,GAL,-1,1,0.0,-1.0,0
12244,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12245,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12246,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12247,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12248,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12249,B3_HC2,PI,NW,1,0,1.0,0.0,0
12250,B3_HC2,PC,GW,1,1,1.0,1.0,1
12251,B3_HC2,PI,NW,1,0,0.0,1.0,1
12252,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12253,B3_HC2,PI,NW,1,0,1.0,0.0,0
12254,B3_HC2,PC,NAL,-1,0,1.0,-1.0,0
12255,B3_HC2,PC,GW,1,1,1.0,1.0,1
12256,B3_HC2,PI,NW,1,0,1.0,0.0,0
12257,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12258,B3_HC2,PC,GW,1,1,1.0,1.0,1
12259,B3_HC2,PI,NW,1,0,1.0,0.0,0
12260,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12261,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12262,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12263,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12264,B3_HC2,PI,NW,1,0,0.0,1.0,1
12265,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12266,B3_HC2,PC,GW,1,1,1.0,1.0,1
12267,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12268,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12269,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12270,B3_HC2,PI,NW,1,0,0.0,1.0,1
12271,B3_HC2,PI,NW,1,0,1.0,0.0,0
12272,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12273,B3_HC2,PI,NW,1,0,1.0,0.0,0
12274,B3_HC2,PI,NW,1,0,0.0,1.0,1
12275,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12276,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12277,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12278,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12279,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12280,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12281,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12282,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12283,B3_HC2,PI,NW,1,0,0.0,1.0,1
12284,B3_HC2,PC,GW,1,1,1.0,1.0,1
12285,B3_HC2,PI,NW,1,0,1.0,0.0,0
12286,B3_HC2,PC,GW,1,1,1.0,1.0,1
12287,B3_HC2,PC,GW,1,1,1.0,1.0,1
12288,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12289,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12290,B3_HC2,PC,GW,1,1,1.0,1.0,1
12291,B3_HC2,PI,NW,1,0,1.0,0.0,0
12292,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12293,B3_HC2,PI,NW,1,0,0.0,1.0,1
12294,B3_HC2,PC,GW,1,1,1.0,1.0,1
12295,B3_HC2,PI,NW,1,0,0.0,1.0,1
12296,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12297,B3_HC2,PC,GW,1,1,1.0,1.0,1
12298,B3_HC2,PI,NW,1,0,0.0,1.0,1
12299,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12300,B3_HC2,PC,GW,1,1,1.0,1.0,1
12301,B3_HC2,PI,NW,1,0,1.0,0.0,0
12302,B3_HC2,PI,NW,1,0,0.0,1.0,1
12303,B3_HC2,PI,GAL,-1,1,0.0,-1.0,0
12304,B3_HC2,PI,NW,1,0,0.0,1.0,1
12305,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12306,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12307,B3_HC2,PC,GW,1,1,1.0,1.0,1
12308,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12309,B3_HC2,PI,NW,1,0,0.0,1.0,1
12310,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12311,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12312,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12313,B3_HC2,PI,NW,1,0,1.0,0.0,0
12314,B3_HC2,PI,NW,1,0,0.0,1.0,1
12315,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12316,B3_HC2,PI,NW,1,0,1.0,0.0,0
12317,B3_HC2,PI,NW,1,0,1.0,0.0,0
12318,B3_HC2,PI,NW,1,0,0.0,1.0,1
12319,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12320,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12321,B3_HC2,PI,GAL,-1,1,0.0,-1.0,0
12322,B3_HC2,PI,NW,1,0,1.0,0.0,0
12323,B3_HC2,PC,NAL,-1,0,1.0,-1.0,0
12324,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12325,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12326,B3_HC2,PC,GW,1,1,1.0,1.0,1
12327,B3_HC2,PI,NW,1,0,1.0,0.0,0
12328,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12329,B3_HC2,PI,NW,1,0,0.0,1.0,1
12330,B3_HC2,PC,GW,1,1,1.0,1.0,1
12331,B3_HC2,PI,NW,1,0,1.0,0.0,0
12332,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12333,B3_HC2,PC,GW,1,1,1.0,1.0,1
12334,B3_HC2,PI,NW,1,0,0.0,1.0,1
12335,B3_HC2,PI,NW,1,0,0.0,1.0,1
12336,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12337,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12338,B3_HC2,PI,NW,1,0,0.0,1.0,1
12339,B3_HC2,PC,GW,1,1,1.0,1.0,1
12340,B3_HC2,PC,GW,1,1,1.0,1.0,1
12341,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12342,B3_HC2,PC,NAL,-1,0,1.0,-1.0,0
12343,B3_HC2,PC,GW,1,1,1.0,1.0,1
12344,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12345,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12346,B3_HC2,PC,GW,1,1,1.0,1.0,1
12347,B3_HC2,PI,NW,1,0,0.0,1.0,1
12348,B3_HC2,PC,GW,1,1,1.0,1.0,1
12349,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12350,B3_HC2,PI,NW,1,0,1.0,0.0,0
12351,B3_HC2,PI,NW,1,0,1.0,0.0,0
12352,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12353,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12354,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12355,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12356,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12357,B3_HC2,PI,NW,1,0,0.0,1.0,1
12358,B3_HC2,PI,NW,1,0,1.0,0.0,0
12359,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12360,B3_HC2,PI,NW,1,0,0.0,1.0,1
12361,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12362,B3_HC2,PI,NW,1,0,0.0,1.0,1
12363,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12364,B3_HC2,PC,GW,1,1,1.0,1.0,1
12365,B3_HC2,PI,NW,1,0,1.0,0.0,0
12366,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12367,B3_HC2,PI,NW,1,0,1.0,0.0,0
12368,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12369,B3_HC2,PC,GW,1,1,1.0,1.0,1
12370,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12371,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12372,B3_HC2,PI,GAL,-1,1,0.0,-1.0,0
12373,B3_HC2,PI,NW,1,0,0.0,1.0,1
12374,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12375,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12376,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12377,B3_HC2,PC,GW,1,1,1.0,1.0,1
12378,B3_HC2,PI,GAL,-1,1,0.0,-1.0,0
12379,B3_HC2,PI,GAL,-1,1,0.0,-1.0,0
12380,B3_HC2,PI,NW,1,0,0.0,1.0,1
12381,B3_HC2,PC,GW,1,1,1.0,1.0,1
12382,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12383,B3_HC2,PC,GW,1,1,1.0,1.0,1
12384,B3_HC2,PI,NW,1,0,1.0,0.0,0
12385,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12386,B3_HC2,PC,GW,1,1,1.0,1.0,1
12387,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12388,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12389,B3_HC2,PI,GAL,-1,1,0.0,-1.0,0
12390,B3_HC2,PC,GW,1,1,1.0,1.0,1
12391,B3_HC2,PC,NAL,-1,0,1.0,-1.0,0
12392,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12393,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12394,B3_HC2,PI,NW,1,0,0.0,1.0,1
12395,B3_HC2,PI,NW,1,0,1.0,0.0,0
12396,B3_HC2,PC,GW,1,1,1.0,1.0,1
12397,B3_HC2,PC,GW,1,1,1.0,1.0,1
12398,B3_HC2,PI,NW,1,0,1.0,0.0,0
12399,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12400,B3_HC2,PC,GW,1,1,1.0,1.0,1
12401,B3_HC2,PI,NW,1,0,1.0,0.0,0
12402,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12403,B3_HC2,PI,NW,1,0,0.0,1.0,1
12404,B3_HC2,PC,GW,1,1,1.0,1.0,1
12405,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12406,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12407,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12408,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12409,B3_HC2,PI,NW,1,0,1.0,0.0,0
12410,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12411,B3_HC2,PC,GW,1,1,1.0,1.0,1
12412,B3_HC2,PI,GAL,-1,1,0.0,-1.0,0
12413,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12414,B3_HC2,PI,GAL,-1,1,0.0,-1.0,0
12415,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12416,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12417,B3_HC2,PI,NW,1,0,0.0,1.0,1
12418,B3_HC2,PI,NW,1,0,1.0,0.0,0
12419,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12420,B3_HC2,PI,NW,1,0,1.0,0.0,0
12421,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12422,B3_HC2,PI,NW,1,0,0.0,1.0,1
12423,B3_HC2,PI,NW,1,0,0.0,1.0,1
12424,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12425,B3_HC2,PI,NW,1,0,1.0,0.0,0
12426,B3_HC2,PC,NAL,-1,0,1.0,-1.0,0
12427,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12428,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12429,B3_HC2,PC,NAL,-1,0,1.0,-1.0,0
12430,B3_HC2,PI,NW,1,0,0.0,1.0,1
12431,B3_HC2,PC,GW,1,1,1.0,1.0,1
12432,B3_HC2,PC,GW,1,1,1.0,1.0,1
12433,B3_HC2,PI,NW,1,0,1.0,0.0,0
12434,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12435,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12436,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12437,B3_HC2,PI,NW,1,0,1.0,0.0,0
12438,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12439,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12440,B3_HC2,PI,NW,1,0,1.0,0.0,0
12441,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12442,B3_HC2,PI,NW,1,0,1.0,0.0,0
12443,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12444,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12445,B3_HC2,PI,NW,1,0,0.0,1.0,1
12446,B3_HC2,PI,NW,1,0,0.0,1.0,1
12447,B3_HC2,PI,NW,1,0,0.0,1.0,1
12448,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12449,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12450,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12451,B3_HC2,PI,GAL,-1,1,0.0,-1.0,0
12452,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12453,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12454,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12455,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12456,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12457,B3_HC2,PC,GW,1,1,1.0,1.0,1
12458,B3_HC2,PI,NW,1,0,0.0,1.0,1
12459,B3_HC2,PI,NW,1,0,0.0,1.0,1
12460,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12461,B3_HC2,PI,GAL,-1,1,0.0,-1.0,0
12462,B3_HC2,PI,NW,1,0,0.0,1.0,1
12463,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12464,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12465,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12466,B3_HC2,PI,NW,1,0,0.0,1.0,1
12467,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12468,B3_HC2,PI,NW,1,0,1.0,0.0,0
12469,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12470,B3_HC2,PI,NW,1,0,1.0,0.0,0
12471,B3_HC2,PC,GW,1,1,1.0,1.0,1
12472,B3_HC2,PI,NW,1,0,0.0,1.0,1
12473,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12474,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12475,B3_HC2,PI,NW,1,0,1.0,0.0,0
12476,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12477,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12478,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12479,B3_HC2,PI,NW,1,0,0.0,1.0,1
12480,B3_HC2,PC,GW,1,1,1.0,1.0,1
12481,B3_HC2,PC,GW,1,1,1.0,1.0,1
12482,B3_HC2,PI,NW,1,0,1.0,0.0,0
12483,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12484,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12485,B3_HC2,PI,NW,1,0,1.0,0.0,0
12486,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12487,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12488,B3_HC2,PC,GW,1,1,1.0,1.0,1
12489,B3_HC2,PI,NW,1,0,0.0,1.0,1
12490,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12491,B3_HC2,PI,NW,1,0,1.0,0.0,0
12492,B3_HC2,PI,GAL,-1,1,0.0,-1.0,0
12493,B3_HC2,PI,GAL,-1,1,0.0,-1.0,0
12494,B3_HC2,PI,NW,1,0,0.0,1.0,1
12495,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12496,B3_HC2,PC,GW,1,1,1.0,1.0,1
12497,B3_HC2,PI,NW,1,0,0.0,1.0,1
12498,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12499,B3_HC2,PI,NW,1,0,0.0,1.0,1
12500,B3_HC2,PI,NW,1,0,1.0,0.0,0
12501,B3_HC2,PI,NW,1,0,1.0,0.0,0
12502,B3_HC2,PI,NW,1,0,1.0,0.0,0
12503,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12504,B3_HC2,PI,NW,1,0,1.0,0.0,0
12505,B3_HC2,PI,NW,1,0,1.0,0.0,0
12506,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12507,B3_HC2,PC,GW,1,1,1.0,1.0,1
12508,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12509,B3_HC2,PI,NW,1,0,0.0,1.0,1
12510,B3_HC2,PC,NAL,-1,0,1.0,-1.0,0
12511,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12512,B3_HC2,PI,NW,1,0,0.0,1.0,1
12513,B3_HC2,PI,NW,1,0,0.0,1.0,1
12514,B3_HC2,PI,NW,1,0,0.0,1.0,1
12515,B3_HC2,PI,NW,1,0,0.0,1.0,1
12516,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12517,B3_HC2,PC,GW,1,1,1.0,1.0,1
12518,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12519,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12520,B3_HC2,PI,NW,1,0,0.0,1.0,1
12521,B3_HC2,PC,GW,1,1,1.0,1.0,1
12522,B3_HC2,PI,GAL,-1,1,0.0,-1.0,0
12523,B3_HC2,PI,GAL,-1,1,0.0,-1.0,0
12524,B3_HC2,PC,GW,1,1,0.0,0.0,0
12525,B3_HC2,PI,NW,1,0,0.0,1.0,1
12526,B3_HC2,PC,GW,1,1,1.0,1.0,1
12527,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12528,B3_HC2,PC,NAL,-1,0,1.0,-1.0,0
12529,B3_HC2,PC,GW,1,1,1.0,1.0,1
12530,B3_HC2,PI,NW,1,0,0.0,1.0,1
12531,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12532,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12533,B3_HC2,PI,NW,1,0,1.0,0.0,0
12534,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12535,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12536,B3_HC2,PI,NW,1,0,1.0,0.0,0
12537,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12538,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12539,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12540,B3_HC2,PI,NW,1,0,1.0,0.0,0
12541,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12542,B3_HC2,PI,NW,1,0,1.0,0.0,0
12543,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12544,B3_HC2,PC,GW,1,1,1.0,1.0,1
12545,B3_HC2,PI,NW,1,0,0.0,1.0,1
12546,B3_HC2,PC,GW,1,1,1.0,1.0,1
12547,B3_HC2,PC,NAL,-1,0,1.0,-1.0,0
12548,B3_HC2,PC,GW,1,1,1.0,1.0,1
12549,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12550,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12551,B3_HC2,PC,GW,1,1,1.0,1.0,1
12552,B3_HC2,PC,GW,1,1,1.0,1.0,1
12553,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12554,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12555,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12556,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12557,B3_HC2,PI,NW,1,0,1.0,0.0,0
12558,B3_HC2,PC,NAL,-1,0,1.0,-1.0,0
12559,B3_HC2,PI,NW,1,0,1.0,0.0,0
12560,B3_HC2,PI,GAL,-1,1,0.0,-1.0,0
12561,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12562,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12563,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12564,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12565,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12566,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12567,B3_HC2,PI,NW,1,0,1.0,0.0,0
12568,B3_HC2,PI,NW,1,0,0.0,1.0,1
12569,B3_HC2,PC,NAL,-1,0,1.0,-1.0,0
12570,B3_HC2,PI,GAL,-1,1,0.0,-1.0,0
12571,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12572,B3_HC2,PI,NW,1,0,0.0,1.0,1
12573,B3_HC2,PC,GW,1,1,1.0,1.0,1
12574,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12575,B3_HC2,PI,NW,1,0,0.0,1.0,1
12576,B3_HC2,PC,GW,1,1,1.0,1.0,1
12577,B3_HC2,PI,GAL,-1,1,0.0,-1.0,0
12578,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12579,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12580,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12581,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12582,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12583,B3_HC2,PI,NW,1,0,0.0,1.0,1
12584,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12585,B3_HC2,PC,NAL,-1,0,1.0,-1.0,0
12586,B3_HC2,PI,NW,1,0,0.0,1.0,1
12587,B3_HC2,PI,NW,1,0,0.0,1.0,1
12588,B3_HC2,PI,NW,1,0,0.0,1.0,1
12589,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12590,B3_HC2,PI,NW,1,0,1.0,0.0,0
12591,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12592,B3_HC2,PI,GAL,-1,1,0.0,-1.0,0
12593,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12594,B3_HC2,PI,NW,1,0,1.0,0.0,0
12595,B3_HC2,PI,NW,1,0,1.0,0.0,0
12596,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12597,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12598,B3_HC2,PI,NW,1,0,0.0,1.0,1
12599,B3_HC2,PC,NAL,-1,0,1.0,-1.0,0
12600,B3_HC2,PI,NW,1,0,0.0,1.0,1
12601,B3_HC2,PI,NW,1,0,1.0,0.0,0
12602,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12603,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12604,B3_HC2,PI,GAL,-1,1,0.0,-1.0,0
12605,B3_HC2,PC,GW,1,1,1.0,1.0,1
12606,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12607,B3_HC2,PI,NW,1,0,0.0,1.0,1
12608,B3_HC2,PI,NW,1,0,1.0,0.0,0
12609,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12610,B3_HC2,PC,GW,1,1,1.0,1.0,1
12611,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12612,B3_HC2,PC,NAL,-1,0,0.0,0.0,1
12613,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
12614,B3_HC2,PI,GAL,-1,1,1.0,0.0,1
