"userId","trialNumber","stimulus","knocked","scoreChange"
210578,99,3,1,-50
210916,7,3,0,0
210916,8,1,1,50
210916,9,3,1,-50
210916,10,1,1,50
210916,6,3,1,0
210916,1,2,1,0
210916,2,1,1,50
210916,3,2,0,-50
210916,4,2,1,0
210916,5,1,1,50
210916,78,4,1,0
210916,79,2,0,-50
210916,80,4,1,0
210916,11,4,1,0
210916,12,4,1,0
210916,13,2,0,0
210916,14,3,0,0
210916,15,2,0,-50
210916,16,3,1,-50
210916,17,3,1,0
210916,18,4,1,0
210916,19,4,1,0
210916,20,1,1,50
210916,21,2,1,50
210916,22,1,1,50
210916,23,4,1,-50
210916,24,3,1,-50
210916,25,4,1,0
210916,26,2,1,0
210916,27,3,0,50
210916,28,2,1,0
210916,29,1,1,50
210916,30,3,0,0
210916,31,2,0,-50
210916,32,1,1,50
210916,33,3,1,-50
210916,34,3,1,-50
210916,35,4,1,0
210916,36,4,1,0
210916,37,1,1,50
210916,38,1,1,0
210916,39,2,0,-50
210916,40,2,0,-50
210916,41,1,1,50
210916,42,3,1,-50
210916,43,1,1,50
210916,44,2,0,-50
210916,45,1,1,50
210916,46,1,1,50
210916,47,2,0,-50
210916,48,4,1,0
210916,49,4,1,0
210916,50,2,0,-50
210916,51,1,1,50
210916,52,3,1,-50
210916,53,3,0,50
210916,54,2,0,-50
210916,55,3,0,0
210916,56,4,1,-50
210916,57,4,1,0
210916,58,3,0,50
210916,59,1,1,50
210916,60,4,1,-50
210916,61,2,0,-50
210916,62,1,1,50
210916,63,2,0,0
210916,64,3,0,0
210916,65,3,0,0
210916,66,4,1,0
210916,67,4,1,-50
210916,68,1,1,50
210916,69,4,1,-50
210916,70,1,1,50
210916,71,3,0,0
210916,72,2,0,0
210916,73,4,1,0
210916,74,3,1,-50
210916,75,4,1,0
210916,76,2,0,-50
210916,77,1,1,50
210931,73,2,1,0
210931,74,1,1,50
210931,75,2,1,0
210931,76,4,1,0
210931,83,4,0,50
210931,84,1,1,50
210931,85,2,1,0
210931,86,1,1,50
210931,87,1,1,50
210931,88,3,0,0
210931,89,2,1,0
210931,90,2,1,0
210931,91,4,0,50
210931,92,3,0,0
210931,93,3,0,0
210931,77,2,1,0
210931,78,3,0,0
210931,79,1,1,50
210931,80,2,1,0
210931,81,4,0,50
210931,82,3,0,50
210931,1,4,1,0
210931,2,1,1,0
210931,3,1,0,0
210931,4,3,1,-50
210931,5,2,1,0
210931,6,2,0,0
210931,7,4,1,-50
210931,8,3,1,-50
210931,9,1,1,50
210931,10,1,1,50
210931,11,3,0,0
210931,12,3,0,0
210931,13,2,1,0
210931,14,4,1,0
210931,15,1,1,0
210931,16,1,1,0
210931,17,4,1,-50
210931,18,4,0,50
210931,19,4,0,50
210931,20,2,1,0
210931,21,4,0,50
210931,22,4,0,50
210931,23,4,0,50
210931,24,1,1,50
210931,25,4,0,50
210931,26,1,1,50
210931,27,1,1,50
210931,28,3,1,-50
210931,29,4,0,50
210931,30,2,1,0
210931,31,2,0,-50
210931,32,2,1,50
210931,33,3,0,0
210931,34,4,0,50
210931,35,4,0,0
210931,36,3,0,0
210931,37,4,0,50
210931,38,1,1,50
210931,39,3,0,50
210931,40,4,1,0
210931,41,3,0,0
210931,42,2,1,50
210931,43,2,1,50
210931,44,2,1,0
210931,45,3,0,0
210931,46,4,0,50
210931,47,3,1,-50
210931,48,3,1,0
210931,49,1,1,50
210931,50,2,1,0
210931,51,3,1,-50
210931,52,1,1,0
210931,53,2,1,0
210931,54,4,0,50
210931,55,3,0,0
210931,56,3,1,0
210931,57,3,1,-50
210931,58,4,0,50
210931,59,3,0,0
210931,60,3,0,0
210931,61,1,1,50
210931,62,1,1,50
210931,63,1,1,50
210931,64,4,0,50
210931,65,2,1,0
210931,66,4,0,50
210931,67,1,1,0
210931,68,4,0,50
210931,69,3,0,0
210931,94,1,1,50
210931,95,3,0,0
210931,96,1,1,50
210931,97,2,1,0
210931,98,1,1,0
210931,99,2,1,0
210931,100,2,1,0
210931,70,2,1,0
210931,71,2,0,-50
210931,72,1,1,0
211169,93,4,1,0
211169,91,4,0,50
211169,92,2,1,0
211169,94,2,1,0
211169,95,3,0,0
211169,96,3,0,0
211169,97,3,0,50
211169,98,1,1,50
211169,99,3,0,0
211169,100,2,1,0
211169,1,1,1,50
211169,2,3,0,0
211169,3,1,1,50
211169,4,2,1,0
211169,5,1,1,50
211169,6,1,1,0
211169,7,4,1,0
211169,8,1,0,0
211169,9,4,1,0
211169,10,1,0,0
211169,11,3,1,0
211169,12,1,0,0
211169,13,2,1,50
211169,14,2,1,0
211169,15,3,0,0
211169,16,3,0,0
211169,17,1,1,0
211169,18,2,0,0
211169,19,2,1,0
211169,20,3,1,-50
211169,21,3,1,-50
211169,22,1,1,50
211169,23,4,0,50
211169,24,1,1,50
211169,25,4,1,0
211169,26,1,1,50
211169,27,1,1,0
211169,28,1,1,50
211169,29,3,0,0
211169,30,2,0,-50
211169,31,3,1,-50
211169,32,3,0,0
211169,33,4,1,0
211169,34,4,1,0
211169,35,1,1,50
211169,36,1,1,50
211169,37,2,1,0
211169,38,4,1,0
211169,39,1,0,0
211169,40,4,1,-50
211169,41,3,1,-50
211169,42,2,1,50
211169,43,2,1,0
211169,44,4,1,-50
211169,45,1,1,50
211169,46,2,1,0
211169,47,3,0,50
211169,48,4,1,0
211169,49,3,1,-50
211169,50,1,1,50
211169,51,1,1,50
211169,52,4,0,50
211169,53,4,0,50
211169,54,1,1,0
211169,55,2,1,0
211169,56,4,0,50
211169,57,4,0,50
211169,58,2,1,0
211169,59,4,0,50
211169,60,2,1,0
211169,61,4,0,0
211169,62,3,1,-50
211169,63,3,0,50
211169,64,2,0,-50
211169,65,2,1,0
211169,66,4,1,0
211169,67,2,1,0
211169,68,2,0,0
211169,69,2,0,-50
211169,70,4,1,0
211169,71,4,1,0
211169,72,3,1,-50
211169,73,4,0,50
211169,74,1,1,0
211169,75,4,0,0
211169,76,1,1,50
211169,77,4,0,50
211169,78,3,1,-50
211169,79,3,1,-50
211169,80,2,1,0
211169,81,1,1,50
211169,82,3,0,0
211169,83,4,0,50
211169,84,3,0,0
211169,85,3,0,0
211169,86,3,0,0
211169,87,2,1,0
211169,88,2,1,0
211169,89,1,1,0
211169,90,2,0,-50
220088,1,4,1,0
220088,2,3,0,0
220088,3,2,1,0
220088,4,4,0,50
220088,5,4,1,0
220088,6,3,0,50
220088,7,3,1,0
220088,8,1,0,0
220088,9,3,1,-50
220088,10,2,0,-50
220088,11,2,1,50
220088,12,3,0,50
220088,13,4,1,-50
220088,14,1,0,0
220088,15,4,0,50
220088,16,4,1,0
220088,17,1,0,0
220088,18,4,1,0
220088,19,3,0,50
220088,20,2,0,-50
220088,21,3,1,-50
220088,22,1,1,50
220088,23,2,1,0
